0	2.51E+00	3.51E+00	4.25E+00	6.16E+00	9.10E+00	1.34E+01
0	2.62E+00	3.43E+00	3.94E+00	3.36E+00	3.01E+00	3.22E+00
0	2.71E+00	3.12E+00	2.64E+00	2.96E+00	2.95E+00	1.89E+00
0	2.77E+00	4.08E+00	5.81E+00	3.29E+00	3.74E+00	5.24E+00
0	2.81E+00	2.32E+00	2.65E+00	1.49E+00	2.06E+00	1.74E+00
0	2.86E+00	3.12E+00	3.17E+00	2.78E+00	4.04E+00	4.94E+00
0	2.89E+00	3.53E+00	2.30E+00	1.35E+00	9.34E-01	8.90E-01
15.5	2.90E+00	4.04E+00	4.64E+00	6.45E+00	4.24E+00	3.22E+00
0	2.88E+00	3.27E+00	3.73E+00	2.79E+00	3.95E+00	4.24E+00
0	2.86E+00	3.13E+00	3.94E+00	2.58E+00	1.66E+00	2.04E+00
0	2.81E+00	3.22E+00	3.84E+00	3.15E+00	4.43E+00	2.95E+00
0	2.76E+00	1.74E+00	9.99E-01	1.21E+00	8.24E-01	4.59E-01
0	2.69E+00	1.84E+00	2.17E+00	2.32E+00	2.37E+00	2.50E+00
0	2.62E+00	3.78E+00	2.93E+00	2.11E+00	1.59E+00	2.00E+00
0	2.53E+00	1.92E+00	2.21E+00	2.95E+00	1.49E+00	1.38E+00
0	2.47E+00	1.55E+00	1.87E+00	1.82E+00	1.68E+00	1.64E+00
0	2.41E+00	2.48E+00	2.12E+00	1.27E+00	1.72E+00	2.11E+00
0	2.36E+00	2.35E+00	3.07E+00	1.95E+00	2.40E+00	2.04E+00
0	3.69E+00	3.42E+00	2.45E+00	1.98E+00	2.41E+00	2.75E+00
0	4.55E+00	2.61E+00	3.80E+00	2.05E+00	1.94E+00	2.86E+00
0	5.07E+00	6.79E+00	6.09E+00	9.07E+00	1.04E+01	1.50E+01
0	5.40E+00	5.86E+00	5.86E+00	7.25E+00	8.14E+00	1.04E+01
0	5.63E+00	5.96E+00	7.17E+00	6.17E+00	4.51E+00	6.53E+00
0	5.81E+00	7.06E+00	9.97E+00	1.35E+01	8.72E+00	1.21E+01
0	5.98E+00	5.53E+00	8.26E+00	8.36E+00	4.60E+00	5.83E+00
0	6.17E+00	5.38E+00	6.11E+00	6.30E+00	7.80E+00	1.03E+01
0	6.37E+00	6.23E+00	3.58E+00	4.26E+00	2.24E+00	2.35E+00
0	6.55E+00	9.46E+00	8.39E+00	1.01E+01	1.51E+01	1.02E+01
0	6.72E+00	8.48E+00	1.13E+01	1.64E+01	1.78E+01	2.32E+01
0	6.86E+00	4.93E+00	5.47E+00	3.40E+00	2.20E+00	1.41E+00
0	6.98E+00	4.03E+00	3.81E+00	5.21E+00	3.68E+00	5.40E+00
0	7.08E+00	7.01E+00	5.06E+00	4.73E+00	4.77E+00	3.54E+00
0	7.16E+00	1.04E+01	1.23E+01	6.47E+00	7.81E+00	7.79E+00
0	7.22E+00	8.64E+00	1.08E+01	6.97E+00	3.91E+00	4.80E+00
0	7.26E+00	1.04E+01	1.18E+01	8.04E+00	1.18E+01	1.29E+01
0	7.34E+00	9.99E+00	9.27E+00	9.56E+00	5.73E+00	5.91E+00
0	7.39E+00	9.10E+00	1.25E+01	7.93E+00	4.60E+00	4.12E+00
0	7.45E+00	1.08E+01	1.37E+01	1.83E+01	1.76E+01	1.75E+01
0	7.49E+00	1.12E+01	8.67E+00	1.26E+01	1.45E+01	2.00E+01
0	7.51E+00	5.78E+00	7.27E+00	5.19E+00	5.66E+00	7.55E+00
0	7.52E+00	5.68E+00	6.29E+00	3.96E+00	3.08E+00	3.23E+00
0	7.50E+00	7.47E+00	1.11E+01	6.51E+00	8.05E+00	1.03E+01
0	7.46E+00	7.70E+00	6.96E+00	5.80E+00	8.57E+00	1.27E+01
0	7.42E+00	1.06E+01	1.58E+01	1.06E+01	6.02E+00	4.95E+00
0	7.36E+00	8.56E+00	6.66E+00	7.58E+00	5.42E+00	5.57E+00
0	7.28E+00	6.11E+00	3.27E+00	2.34E+00	3.30E+00	3.62E+00
0	7.19E+00	9.39E+00	1.00E+01	1.07E+01	8.87E+00	7.74E+00
0	7.08E+00	3.61E+00	2.14E+00	1.43E+00	2.03E+00	2.36E+00
0	6.97E+00	4.35E+00	3.92E+00	3.46E+00	3.25E+00	1.70E+00
0	6.84E+00	4.77E+00	3.15E+00	3.77E+00	3.20E+00	3.00E+00
0	6.70E+00	9.66E+00	6.93E+00	6.56E+00	8.38E+00	4.74E+00
0	6.55E+00	4.26E+00	3.65E+00	5.11E+00	3.83E+00	2.60E+00
0	6.40E+00	8.26E+00	5.79E+00	7.62E+00	1.11E+01	8.50E+00
0	6.24E+00	4.38E+00	6.31E+00	4.71E+00	2.46E+00	2.82E+00
0	9.97E+00	1.37E+01	1.39E+01	2.05E+01	2.74E+01	1.48E+01
0	1.56E+01	2.22E+01	2.83E+01	1.92E+01	1.07E+01	1.11E+01
0	1.49E+01	1.27E+01	7.32E+00	4.09E+00	5.06E+00	4.43E+00
0	1.42E+01	1.70E+01	1.42E+01	1.15E+01	1.64E+01	1.79E+01
0	1.37E+01	1.16E+01	1.19E+01	9.12E+00	4.99E+00	7.22E+00
0	1.36E+01	6.86E+00	7.29E+00	6.52E+00	8.09E+00	1.02E+01
0	1.35E+01	1.30E+01	1.84E+01	1.20E+01	6.32E+00	8.51E+00
0	1.35E+01	1.14E+01	6.05E+00	8.49E+00	1.06E+01	1.27E+01
0	1.35E+01	1.41E+01	1.12E+01	1.18E+01	1.19E+01	7.96E+00
0	1.36E+01	1.08E+01	7.36E+00	6.38E+00	8.74E+00	7.50E+00
0	1.57E+01	2.26E+01	2.99E+01	1.72E+01	2.08E+01	1.69E+01
0	1.54E+01	8.29E+00	9.05E+00	8.96E+00	1.21E+01	7.27E+00
0	1.49E+01	9.12E+00	6.12E+00	5.42E+00	2.95E+00	2.59E+00
0	2.43E+01	2.35E+01	3.04E+01	3.54E+01	2.61E+01	3.04E+01
0	2.42E+01	2.92E+01	1.90E+01	1.27E+01	1.11E+01	7.38E+00
0	2.20E+01	3.13E+01	1.63E+01	1.54E+01	2.13E+01	2.81E+01
0	2.02E+01	2.46E+01	2.34E+01	3.23E+01	4.33E+01	4.23E+01
0	1.88E+01	1.39E+01	1.21E+01	1.80E+01	2.37E+01	1.40E+01
0	1.76E+01	1.74E+01	1.22E+01	1.12E+01	1.32E+01	1.01E+01
0	2.61E+01	3.40E+01	3.58E+01	3.22E+01	1.98E+01	1.52E+01
0	2.48E+01	2.05E+01	1.11E+01	7.66E+00	6.13E+00	8.64E+00
0	2.26E+01	2.32E+01	2.57E+01	1.99E+01	2.86E+01	2.50E+01
0	2.10E+01	1.17E+01	8.43E+00	5.04E+00	6.25E+00	4.86E+00
0	5.37E+01	6.77E+01	8.41E+01	4.99E+01	5.03E+01	4.55E+01
184	1.97E+02	2.75E+02	2.46E+02	1.34E+02	1.30E+02	1.44E+02
369	1.87E+02	2.47E+02	2.11E+02	1.11E+02	1.50E+02	1.29E+02
355	1.53E+02	1.81E+02	2.48E+02	1.37E+02	1.31E+02	1.63E+02
320	3.32E+02	3.92E+02	2.55E+02	3.71E+02	5.21E+02	4.79E+02
383	5.07E+02	4.83E+02	5.88E+02	3.69E+02	3.95E+02	5.81E+02
553	4.42E+02	2.99E+02	2.50E+02	1.98E+02	2.06E+02	1.05E+02
564	3.80E+02	4.82E+02	4.56E+02	4.86E+02	4.87E+02	6.25E+02
502	3.01E+02	2.09E+02	1.58E+02	1.14E+02	1.07E+02	1.45E+02
430	2.42E+02	2.55E+02	2.65E+02	1.47E+02	8.25E+01	1.05E+02
350	3.76E+02	4.29E+02	3.80E+02	5.54E+02	5.03E+02	7.35E+02
388	3.90E+02	4.32E+02	5.59E+02	5.55E+02	6.16E+02	7.27E+02
634	5.98E+02	7.67E+02	8.64E+02	6.66E+02	9.64E+02	8.90E+02
788	6.43E+02	5.36E+02	4.49E+02	5.67E+02	7.74E+02	6.65E+02
682	6.54E+02	5.77E+02	6.28E+02	6.10E+02	6.91E+02	5.54E+02
538	5.43E+02	5.05E+02	4.60E+02	3.60E+02	2.55E+02	3.39E+02
419	4.32E+02	6.16E+02	8.60E+02	6.78E+02	8.23E+02	7.81E+02
372	2.41E+02	1.79E+02	2.02E+02	2.33E+02	2.10E+02	2.70E+02
214	1.52E+02	1.04E+02	1.30E+02	9.07E+01	1.02E+02	1.34E+02
72.2	1.34E+02	8.61E+01	7.09E+01	9.34E+01	5.42E+01	6.30E+01
21.7	1.19E+02	1.10E+02	8.54E+01	9.45E+01	8.69E+01	8.82E+01
0	1.08E+02	1.59E+02	1.87E+02	1.95E+02	2.52E+02	3.10E+02
0	9.84E+01	1.08E+02	9.94E+01	1.19E+02	1.29E+02	1.75E+02
0	8.98E+01	9.33E+01	6.52E+01	6.40E+01	7.39E+01	8.75E+01
53.9	8.84E+01	5.47E+01	6.98E+01	7.76E+01	1.15E+02	1.35E+02
72.5	8.04E+01	6.04E+01	4.40E+01	2.97E+01	2.97E+01	2.77E+01
12.5	7.30E+01	6.55E+01	3.30E+01	1.86E+01	2.14E+01	2.15E+01
0	6.62E+01	7.75E+01	5.87E+01	3.49E+01	4.94E+01	6.26E+01
0	6.17E+01	4.37E+01	6.12E+01	7.87E+01	1.09E+02	1.09E+02
0	5.67E+01	3.91E+01	2.63E+01	3.30E+01	2.44E+01	2.27E+01
45.6	5.13E+01	7.62E+01	6.81E+01	4.45E+01	4.86E+01	2.89E+01
89.7	4.69E+01	3.41E+01	5.10E+01	6.21E+01	7.71E+01	5.98E+01
52.5	4.38E+01	4.86E+01	7.08E+01	8.78E+01	5.52E+01	7.77E+01
52.9	4.13E+01	3.24E+01	2.09E+01	1.55E+01	2.06E+01	2.68E+01
52.1	3.87E+01	5.47E+01	5.15E+01	7.45E+01	1.00E+02	9.12E+01
19.1	3.65E+01	5.17E+01	6.74E+01	4.44E+01	3.88E+01	3.31E+01
0	3.48E+01	3.25E+01	4.47E+01	5.24E+01	6.39E+01	8.05E+01
0	3.35E+01	2.11E+01	2.02E+01	2.22E+01	3.13E+01	3.62E+01
0	3.26E+01	2.80E+01	2.90E+01	2.06E+01	1.11E+01	1.44E+01
0	3.22E+01	4.49E+01	6.72E+01	6.50E+01	8.83E+01	1.13E+02
0	3.13E+01	4.17E+01	5.90E+01	7.77E+01	1.05E+02	1.38E+02
0	3.03E+01	3.71E+01	5.44E+01	2.97E+01	3.76E+01	4.01E+01
0	2.93E+01	2.09E+01	1.08E+01	1.58E+01	1.89E+01	2.31E+01
0	6.03E+01	7.18E+01	5.22E+01	6.70E+01	4.99E+01	2.64E+01
50.9	7.05E+01	9.70E+01	9.10E+01	1.30E+02	1.51E+02	1.80E+02
342	6.67E+01	6.35E+01	7.95E+01	7.06E+01	8.61E+01	1.20E+02
286	6.04E+01	8.63E+01	9.61E+01	1.12E+02	5.61E+01	3.07E+01
115	1.05E+02	1.57E+02	9.00E+01	9.33E+01	1.10E+02	8.08E+01
154	1.23E+02	7.37E+01	8.06E+01	1.14E+02	6.70E+01	6.75E+01
169	1.23E+02	9.27E+01	5.66E+01	7.01E+01	9.58E+01	8.94E+01
124	1.14E+02	6.79E+01	8.01E+01	5.41E+01	4.06E+01	3.78E+01
168	1.43E+02	1.31E+02	1.75E+02	1.61E+02	1.78E+02	1.68E+02
124	1.23E+02	7.20E+01	1.05E+02	9.24E+01	1.37E+02	1.25E+02
47.8	4.70E+01	3.03E+01	2.20E+01	1.82E+01	2.31E+01	1.74E+01
75.1	5.68E+01	4.57E+01	5.34E+01	3.62E+01	2.41E+01	3.25E+01
209	2.13E+02	1.63E+02	1.74E+02	2.25E+02	2.82E+02	2.67E+02
246	1.23E+02	1.13E+02	1.60E+02	8.39E+01	1.03E+02	7.63E+01
173	1.32E+02	1.73E+02	2.53E+02	3.02E+02	4.37E+02	4.83E+02
145	1.41E+02	1.95E+02	2.43E+02	3.26E+02	4.30E+02	4.39E+02
102	9.90E+01	1.06E+02	1.40E+02	1.40E+02	1.80E+02	2.41E+02
82.3	3.89E+01	5.12E+01	3.00E+01	4.32E+01	2.88E+01	2.86E+01
19.5	3.72E+01	2.34E+01	1.47E+01	1.78E+01	2.09E+01	2.32E+01
0	3.53E+01	3.67E+01	3.66E+01	2.22E+01	3.13E+01	3.16E+01
0	3.39E+01	4.58E+01	6.14E+01	8.02E+01	9.40E+01	8.32E+01
0	3.31E+01	4.04E+01	3.84E+01	2.24E+01	3.06E+01	3.27E+01
0	3.26E+01	2.32E+01	1.42E+01	1.05E+01	1.56E+01	1.96E+01
0	3.21E+01	4.17E+01	3.66E+01	5.37E+01	4.71E+01	7.02E+01
0	3.14E+01	1.71E+01	1.15E+01	5.95E+00	5.14E+00	4.72E+00
0	3.06E+01	1.68E+01	1.68E+01	1.35E+01	1.85E+01	1.05E+01
29.6	2.98E+01	3.50E+01	1.89E+01	2.56E+01	2.60E+01	1.82E+01
126	1.23E+02	7.79E+01	8.88E+01	1.27E+02	1.26E+02	9.68E+01
171	1.23E+02	1.38E+02	1.59E+02	1.41E+02	1.23E+02	1.54E+02
179	1.34E+02	1.08E+02	1.55E+02	2.12E+02	1.09E+02	1.22E+02
176	3.66E+01	5.47E+01	6.79E+01	4.40E+01	6.47E+01	6.36E+01
167	1.43E+02	1.21E+02	1.15E+02	1.49E+02	1.82E+02	1.52E+02
155	1.23E+02	1.75E+02	1.65E+02	1.05E+02	1.50E+02	2.14E+02
88.1	3.15E+01	4.17E+01	4.18E+01	2.20E+01	3.01E+01	2.80E+01
19.7	3.02E+01	2.48E+01	3.70E+01	4.47E+01	4.24E+01	5.70E+01
0	2.89E+01	3.57E+01	2.99E+01	3.35E+01	1.81E+01	1.83E+01
0	2.80E+01	2.61E+01	3.56E+01	2.21E+01	2.94E+01	2.37E+01
0	2.68E+01	4.02E+01	2.62E+01	2.14E+01	3.10E+01	1.85E+01
0	2.57E+01	1.56E+01	1.12E+01	8.87E+00	1.22E+01	1.82E+01
46.2	2.46E+01	1.52E+01	1.20E+01	1.48E+01	1.45E+01	1.36E+01
71.2	2.35E+01	2.78E+01	2.07E+01	1.52E+01	2.02E+01	1.65E+01
46.1	2.28E+01	2.06E+01	2.42E+01	3.01E+01	3.83E+01	4.09E+01
29.6	2.24E+01	2.18E+01	2.46E+01	3.25E+01	3.44E+01	2.38E+01
82.6	2.19E+01	1.52E+01	2.27E+01	2.61E+01	2.63E+01	2.10E+01
97	2.13E+01	2.13E+01	2.97E+01	3.06E+01	1.85E+01	1.08E+01
63.4	2.05E+01	1.31E+01	1.84E+01	9.48E+00	7.93E+00	1.09E+01
0	2.02E+01	2.83E+01	3.81E+01	3.13E+01	2.77E+01	2.45E+01
0	1.96E+01	2.55E+01	1.68E+01	1.44E+01	1.30E+01	7.63E+00
0	1.88E+01	1.53E+01	1.46E+01	7.66E+00	5.47E+00	6.49E+00
0	1.80E+01	1.78E+01	1.89E+01	2.28E+01	1.45E+01	1.54E+01
0	1.73E+01	1.38E+01	1.97E+01	1.77E+01	2.08E+01	1.10E+01
0	1.65E+01	1.59E+01	1.35E+01	1.80E+01	2.16E+01	2.81E+01
57.4	1.58E+01	1.40E+01	1.42E+01	1.96E+01	1.85E+01	2.37E+01
88.3	1.50E+01	8.45E+00	1.10E+01	1.54E+01	1.18E+01	1.72E+01
80.3	1.45E+01	1.22E+01	8.34E+00	1.05E+01	1.15E+01	6.32E+00
33.3	1.43E+01	1.32E+01	9.67E+00	1.03E+01	1.43E+01	9.12E+00
0	1.40E+01	1.87E+01	1.46E+01	1.81E+01	2.67E+01	1.62E+01
0	1.37E+01	1.53E+01	1.64E+01	1.99E+01	2.70E+01	3.47E+01
0	1.33E+01	1.62E+01	1.22E+01	1.22E+01	1.15E+01	9.16E+00
31.1	1.29E+01	1.53E+01	1.39E+01	2.05E+01	2.90E+01	3.69E+01
48	1.24E+01	9.75E+00	1.04E+01	7.90E+00	8.25E+00	5.71E+00
46.4	1.20E+01	1.72E+01	9.29E+00	1.35E+01	1.62E+01	2.08E+01
44.8	1.15E+01	1.69E+01	1.42E+01	1.54E+01	1.46E+01	1.27E+01
17.6	1.11E+01	1.36E+01	1.07E+01	1.28E+01	1.00E+01	8.46E+00
0	1.06E+01	8.77E+00	9.62E+00	1.03E+01	1.31E+01	1.89E+01
0	1.08E+01	1.30E+01	1.58E+01	1.38E+01	9.07E+00	9.39E+00
0	4.20E+01	6.14E+01	8.03E+01	6.36E+01	8.92E+01	6.82E+01
67.4	6.50E+01	8.96E+01	1.29E+02	7.70E+01	7.46E+01	9.49E+01
232	3.21E+02	2.44E+02	2.45E+02	1.52E+02	1.33E+02	1.87E+02
332	2.34E+02	2.38E+02	2.60E+02	2.86E+02	2.68E+02	3.56E+02
321	2.12E+02	1.46E+02	1.46E+02	7.36E+01	9.85E+01	5.11E+01
182	2.31E+02	2.41E+02	1.43E+02	1.14E+02	9.37E+01	1.05E+02
263	2.13E+02	1.68E+02	1.45E+02	1.26E+02	1.47E+02	1.77E+02
273	2.31E+02	2.13E+02	3.05E+02	4.15E+02	3.64E+02	3.71E+02
188	1.14E+02	1.48E+02	1.66E+02	8.64E+01	9.81E+01	1.02E+02
110	1.12E+02	1.21E+02	7.76E+01	9.42E+01	8.65E+01	1.09E+02
83.6	4.67E+01	3.66E+01	4.64E+01	4.70E+01	4.21E+01	5.81E+01
80.6	4.46E+01	5.90E+01	7.38E+01	4.02E+01	4.31E+01	2.93E+01
34.1	4.28E+01	3.37E+01	5.01E+01	2.61E+01	3.49E+01	1.76E+01
0	4.14E+01	4.44E+01	2.60E+01	1.41E+01	1.88E+01	1.55E+01
51.5	4.00E+01	3.49E+01	4.37E+01	4.53E+01	4.21E+01	2.95E+01
82.7	3.83E+01	1.98E+01	1.29E+01	1.15E+01	1.57E+01	1.88E+01
29.9	3.72E+01	4.86E+01	5.39E+01	3.69E+01	2.41E+01	3.51E+01
0	3.53E+01	3.33E+01	2.04E+01	2.85E+01	3.75E+01	2.65E+01
0	3.44E+01	5.10E+01	6.64E+01	7.46E+01	5.53E+01	6.34E+01
0	3.36E+01	2.27E+01	1.68E+01	8.78E+00	8.53E+00	1.08E+01
53.9	3.31E+01	1.91E+01	2.30E+01	1.92E+01	2.71E+01	4.01E+01
59	3.24E+01	4.62E+01	4.38E+01	5.52E+01	6.49E+01	7.17E+01
15.8	3.16E+01	3.28E+01	2.99E+01	2.55E+01	2.26E+01	2.69E+01
0	3.14E+01	2.65E+01	3.62E+01	3.64E+01	3.13E+01	4.19E+01
0	3.05E+01	1.72E+01	1.45E+01	1.57E+01	9.49E+00	5.75E+00
56.8	2.96E+01	2.72E+01	2.96E+01	4.24E+01	5.53E+01	3.02E+01
91.9	2.84E+01	3.03E+01	3.61E+01	4.79E+01	2.62E+01	3.00E+01
47.4	2.77E+01	4.09E+01	3.90E+01	2.79E+01	3.88E+01	4.96E+01
0	2.64E+01	1.81E+01	2.62E+01	2.39E+01	3.08E+01	1.71E+01
0	2.53E+01	2.01E+01	2.24E+01	2.50E+01	1.61E+01	1.91E+01
0	2.39E+01	3.58E+01	3.19E+01	2.86E+01	1.77E+01	1.76E+01
52.6	2.29E+01	2.62E+01	1.41E+01	1.15E+01	1.71E+01	2.01E+01
94.1	2.24E+01	1.35E+01	1.84E+01	2.49E+01	1.32E+01	1.32E+01
62.6	2.19E+01	2.23E+01	1.23E+01	1.51E+01	1.02E+01	1.44E+01
46.6	2.13E+01	1.61E+01	1.60E+01	1.66E+01	1.20E+01	6.25E+00
47.2	2.11E+01	2.55E+01	1.92E+01	2.02E+01	2.00E+01	2.09E+01
48	2.39E+01	3.10E+01	2.72E+01	2.47E+01	1.97E+01	2.54E+01
48.7	2.44E+01	1.90E+01	1.27E+01	1.58E+01	1.24E+01	8.92E+00
49.4	2.28E+01	2.89E+01	3.80E+01	2.84E+01	1.75E+01	1.57E+01
49.7	2.13E+01	2.71E+01	1.89E+01	2.09E+01	1.99E+01	2.38E+01
